stamp,slip_ratio_fr_wheel_status,slip_angle_fr_wheel_status,wheel_speed_fr_wheel_status,slip_ratio_fl_wheel_status,slip_angle_fl_wheel_status,wheel_speed_fl_wheel_status,slip_ratio_rr_wheel_status,slip_angle_rr_wheel_status,wheel_speed_rr_wheel_status,slip_ratio_rl_wheel_status,slip_angle_rl_wheel_status,wheel_speed_rl_wheel_status
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=377204945)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=387139178)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=397234640)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=407195631)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=417147432)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=427227150)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=437269674)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=447126415)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=457128338)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=467079912)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=477178769)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=487070496)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=497368854)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=507553572)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=517177081)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=527093357)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=537206232)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=547321624)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=557243580)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=567150881)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=577026836)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=587390570)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=597339720)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=607305155)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=617190607)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=627099631)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=637454892)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=647136183)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=657146583)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=667242107)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=677474949)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=687397804)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=697251958)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=707280473)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=717065478)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=727976067)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=737348657)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=747243196)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=757136033)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=767165829)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=777354661)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=787222217)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=797557489)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=807085175)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=817258047)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=827497623)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=837236892)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=847245590)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=857218828)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=867252202)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=877234137)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=887321499)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=897190804)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=907207367)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=917145654)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=927409805)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=937204633)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=947121421)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=957392029)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=967207854)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=977383959)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=987243886)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478275, nanosec=997262914)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=7356423)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=17461258)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=27569113)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=37354935)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=47232094)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=57431740)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=67234698)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=77668725)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=87906872)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=97010351)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=107255527)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=117087779)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=127119438)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=137235988)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=147086054)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=157189993)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=167005571)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=177210162)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=187244759)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=197446418)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=208345022)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=217215220)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=227133633)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=237209900)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=247118661)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=257550239)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=267274370)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=277249579)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=287116402)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=297243875)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=307246559)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=317400012)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=327721348)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=337228817)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=347288516)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=357284296)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=367072065)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=377505804)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=387168809)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=397273137)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=407192158)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=417319386)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=427235174)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=436940785)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=447494025)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=457356937)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=467538839)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=477151401)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=487050863)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=497640896)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=507421164)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=517431256)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=527124458)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=537306327)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=547259199)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=557261927)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=567357916)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=577362645)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=587405081)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=597225307)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=607779813)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=617430047)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=627688911)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=637151828)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=647318137)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=657935603)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=667288856)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=677191702)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=687283703)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=697365434)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=707288144)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=717034818)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=727300643)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=737126895)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
"builtin_interfaces.msg.Time(sec=1751478276, nanosec=747220208)",0.0,4.6637146317856e-310,0.0,0.0,1.581e-320,0.0,0.0,5e-324,0.0,0.0,4.6642886437125e-310,0.0
